difficulty	stability	retrievability	delta_t	reps	lapses	last_date	due	r_history	t_history	p_history	states	time	factor
6.51	132.62	0.96	55.0	5	1	244.0	398	3,3,2,3,3,1,4,3,3,4,3	0,1.0,3.0,4.0,9.0,21.0,1.0,4.0,9.0,21.0,63.0	0.3,0.98,0.96,0.95,0.94,0.92,0.98,0.94,0.92,0.90,0.90	tensor([132.6231,   6.5072])	0.02	2.45
4.99	116.14	0.97	36.0	5	1	263.0	363	4,2,4,1,4,3,4,3,2	0,4.0,5.0,15.0,1.0,4.0,10.0,32.0,83.0	0.33,0.96,0.95,0.95,0.98,0.95,0.94,0.94,0.93	tensor([116.1359,   4.9946])	0.02	2.45
3.75	269.58	0.98	43.0	6	1	256.0	480	4,4,1,3,2,3,4,4,3	0,4.0,13.0,1.0,3.0,4.0,9.0,27.0,86.0	0.33,0.96,0.95,0.98,0.96,0.94,0.94,0.93,0.93	tensor([269.5756,   3.7505])	0.02	2.6
4.07	203.43	0.94	108.0	6	0	191.0	354	3,3,3,3,3,4	0,1.0,3.0,8.0,20.0,50.0	0.3,0.98,0.96,0.94,0.93,0.92	tensor([203.4255,   4.0745])	0.01	2.65
5.33	98.33	0.93	68.0	6	0	231.0	323	3,4,3,3,3,2	0,1.0,4.0,11.0,29.0,77.0	0.3,0.98,0.96,0.94,0.93,0.92	tensor([98.3286,  5.3296])	0.01	2.5
4.07	319.51	0.99	22.0	5	1	277.0	593	3,1,4,4,3,4,3	0,1.0,1.0,4.0,13.0,34.0,115.0	0.3,0.98,0.95,0.92,0.93,0.92,0.92	tensor([319.5105,   4.0672])	0.01	2.75
4.73	300.24	0.99	18.0	6	0	281.0	647	1,3,4,4,4,3	0,1.0,3.0,10.0,34.0,124.0	0.19,0.91,0.88,0.89,0.90,0.90	tensor([300.2362,   4.7284])	0.01	2.95
4.08	206.21	0.96	83.0	6	0	216.0	399	3,3,3,4,3,3	0,1.0,3.0,8.0,26.0,69.0	0.3,0.98,0.96,0.94,0.94,0.92	tensor([206.2100,   4.0820])	0.01	2.65
9.01	18.53	0.98	3.0	4	1	296.0	313	3,4,3,3,2,3,1,3,3,2,3	0,1.0,4.0,11.0,29.0,35.0,88.0,1.0,3.0,7.0,8.0	0.3,0.98,0.96,0.94,0.93,0.92,0.91,0.99,0.97,0.94,0.94	tensor([18.5258,  9.0132])	0.02	2.15
2.51	305.74	0.97	88.0	5	0	211.0	416	4,3,3,3,4	0,4.0,10.0,25.0,63.0	0.33,0.96,0.95,0.94,0.93	tensor([305.7426,   2.5138])	0.01	2.65
6.23	179.02	1.0	6.0	7	0	293.0	467	4,3,3,2,2,3,3	0,4.0,10.0,25.0,30.0,36.0,79.0	0.33,0.96,0.95,0.94,0.93,0.92,0.91	tensor([179.0177,   6.2254])	0.01	2.2
3.17	410.41	0.99	45.0	6	0	254.0	618	2,4,3,3,4,4	0,1.0,4.0,11.0,29.0,100.0	0.19,0.92,0.92,0.92,0.91,0.91	tensor([410.4103,   3.1686])	0.01	2.95
6.23	151.59	0.97	43.0	6	1	256.0	413	3,4,2,2,3,2,1,2,4,3,4,3,4	0,1.0,4.0,5.0,6.0,14.0,17.0,1.0,2.0,5.0,10.0,26.0,56.0	0.3,0.98,0.96,0.95,0.94,0.93,0.91,0.97,0.95,0.91,0.90,0.90,0.89	tensor([151.5920,   6.2316])	0.03	2.3
4.73	300.24	0.99	18.0	6	0	281.0	647	1,3,4,4,4,3	0,1.0,3.0,10.0,34.0,124.0	0.19,0.91,0.88,0.89,0.90,0.90	tensor([300.2362,   4.7284])	0.01	2.95
1.29	444.78	0.99	22.0	5	0	277.0	605	4,4,3,4,3	0,4.0,13.0,34.0,117.0	0.33,0.96,0.95,0.94,0.94	tensor([444.7809,   1.2884])	0.01	2.8
3.76	140.43	0.95	70.0	5	0	229.0	326	4,3,3,4,2	0,4.0,10.0,25.0,81.0	0.33,0.96,0.95,0.94,0.94	tensor([140.4271,   3.7578])	0.01	2.5
2.51	427.76	0.99	34.0	6	0	265.0	567	4,3,2,4,3,4	0,4.0,10.0,12.0,37.0,93.0	0.33,0.96,0.95,0.94,0.94,0.93	tensor([427.7581,   2.5148])	0.01	2.65
8.71	58.76	0.94	33.0	6	2	266.0	379	1,3,4,3,1,3,3,3,1,3,2,3,4,3,3	0,1.0,3.0,10.0,27.0,1.0,3.0,7.0,17.0,1.0,3.0,4.0,8.0,22.0,50.0	0.19,0.91,0.88,0.89,0.88,0.98,0.94,0.90,0.84,0.97,0.91,0.89,0.85,0.82,0.83	tensor([58.7596,  8.7112])	0.03	2.25
8.71	41.18	0.85	65.0	9	1	234.0	309	1,3,2,2,1,2,2,4,2,2,4,2,3,4	0,1.0,3.0,4.0,5.0,1.0,2.0,3.0,7.0,8.0,10.0,20.0,24.0,37.0	0.19,0.91,0.88,0.84,0.81,0.92,0.85,0.80,0.84,0.82,0.78,0.84,0.81,0.82	tensor([41.1756,  8.7075])	0.03	1.7
1.62	209.62	0.94	120.0	5	0	179.0	329	3,4,4,4,3	0,1.0,4.0,14.0,51.0	0.3,0.98,0.96,0.95,0.94	tensor([209.6163,   1.6163])	0.01	2.95
1.94	269.42	0.95	120.0	5	0	179.0	375	2,4,4,4,4	0,1.0,4.0,14.0,51.0	0.19,0.92,0.92,0.93,0.93	tensor([269.4195,   1.9367])	0.01	3.1
6.88	101.14	0.98	21.0	7	0	278.0	402	2,3,4,2,4,3,2	0,1.0,3.0,10.0,12.0,39.0,103.0	0.19,0.92,0.91,0.92,0.91,0.91,0.90	tensor([101.1376,   6.8773])	0.01	2.5
3.75	201.72	0.95	87.0	5	0	212.0	370	4,3,3,3,3	0,4.0,10.0,25.0,63.0	0.33,0.96,0.95,0.94,0.93	tensor([201.7178,   3.7541])	0.01	2.5
5.31	179.91	0.96	74.0	7	0	225.0	400	3,3,2,3,4,3,3	0,1.0,3.0,4.0,9.0,28.0,70.0	0.3,0.98,0.96,0.95,0.94,0.93,0.92	tensor([179.9112,   5.3074])	0.01	2.5
10.0	23.59	0.86	36.0	8	0	263.0	334	1,4,3,2,2,4,2,2	0,1.0,4.0,11.0,13.0,16.0,49.0,59.0	0.19,0.91,0.89,0.89,0.87,0.85,0.81,0.78	tensor([23.5872, 10.0000])	0.02	2.2
3.76	140.43	0.95	69.0	5	0	230.0	327	4,3,3,4,2	0,4.0,10.0,25.0,81.0	0.33,0.96,0.95,0.94,0.94	tensor([140.4271,   3.7578])	0.01	2.5
1.0	699.89	1.0	1.0	5	0	298.0	757	4,4,4,3,4	0,4.0,13.0,45.0,126.0	0.33,0.96,0.95,0.95,0.93	tensor([699.8889,   1.0000])	0.01	2.95
4.99	131.68	0.94	82.0	6	0	217.0	320	4,3,2,4,2,3	0,4.0,10.0,12.0,37.0,44.0	0.33,0.96,0.95,0.94,0.94,0.93	tensor([131.6845,   4.9916])	0.01	2.35
2.51	305.74	0.97	87.0	5	0	212.0	417	4,3,3,3,4	0,4.0,10.0,25.0,63.0	0.33,0.96,0.95,0.94,0.93	tensor([305.7426,   2.5138])	0.01	2.65
2.52	307.09	0.98	48.0	5	0	251.0	490	4,4,3,3,3	0,4.0,13.0,34.0,90.0	0.33,0.96,0.95,0.94,0.93	tensor([307.0929,   2.5249])	0.01	2.65
8.41	62.84	0.86	93.0	7	0	206.0	344	1,2,3,4,2,4,3	0,1.0,2.0,5.0,15.0,18.0,55.0	0.19,0.91,0.83,0.81,0.82,0.79,0.79	tensor([62.8445,  8.4065])	0.01	2.5
7.45	80.26	0.97	22.0	5	2	277.0	424	1,4,2,1,3,3,4,3,1,3,3,3,4,4	0,1.0,4.0,5.0,1.0,3.0,7.0,21.0,51.0,1.0,3.0,7.0,16.0,47.0	0.19,0.91,0.89,0.87,0.94,0.87,0.82,0.79,0.81,0.98,0.94,0.89,0.84,0.79	tensor([80.2581,  7.4533])	0.03	2.55
1.61	472.03	0.99	46.0	6	0	253.0	599	3,3,4,4,3,4	0,1.0,3.0,10.0,34.0,95.0	0.3,0.98,0.96,0.95,0.94,0.93	tensor([472.0252,   1.6126])	0.01	2.95
7.48	64.4	0.98	10.0	7	0	289.0	359	4,4,2,3,2,2,2	0,4.0,13.0,16.0,40.0,48.0,58.0	0.33,0.96,0.95,0.95,0.94,0.92,0.91	tensor([64.4022,  7.4767])	0.01	2.05
5.65	108.0	0.95	46.0	6	0	253.0	367	2,3,4,4,3,2	0,1.0,3.0,10.0,34.0,95.0	0.19,0.92,0.91,0.92,0.93,0.91	tensor([108.0031,   5.6491])	0.01	2.65
2.51	429.06	0.99	28.0	6	0	271.0	570	4,3,3,2,4,4	0,4.0,10.0,25.0,30.0,92.0	0.33,0.96,0.95,0.94,0.93,0.93	tensor([429.0575,   2.5148])	0.01	2.65
5.31	270.65	0.99	23.0	8	0	276.0	548	3,4,2,3,2,3,3,4	0,1.0,4.0,5.0,13.0,16.0,38.0,89.0	0.3,0.98,0.96,0.95,0.93,0.92,0.91,0.90	tensor([270.6539,   5.3073])	0.02	2.5
4.1	145.39	0.94	84.0	6	0	215.0	340	3,4,4,3,2,3	0,1.0,4.0,14.0,39.0,47.0	0.3,0.98,0.96,0.95,0.94,0.92	tensor([145.3940,   4.0968])	0.01	2.65
2.51	305.74	0.97	87.0	5	0	212.0	417	4,3,3,3,4	0,4.0,10.0,25.0,63.0	0.33,0.96,0.95,0.94,0.93	tensor([305.7426,   2.5138])	0.01	2.65
4.08	206.21	0.96	82.0	6	0	217.0	400	3,3,3,4,3,3	0,1.0,3.0,8.0,26.0,69.0	0.3,0.98,0.96,0.94,0.94,0.92	tensor([206.2100,   4.0820])	0.01	2.65
5.3	228.07	0.98	39.0	7	0	260.0	493	3,2,3,3,4,3,3	0,1.0,2.0,5.0,12.0,37.0,93.0	0.3,0.98,0.96,0.94,0.93,0.92,0.91	tensor([228.0657,   5.3037])	0.01	2.5
6.25	96.82	0.88	114.0	4	1	185.0	306	1,3,3,1,4,4,4,3	0,1.0,3.0,8.0,1.0,4.0,13.0,44.0	0.19,0.91,0.88,0.87,0.95,0.88,0.88,0.89	tensor([96.8248,  6.2455])	0.02	2.75
7.47	51.65	0.96	19.0	4	1	280.0	360	1,3,3,3,2,4,1,4,3,3,4	0,1.0,3.0,8.0,20.0,24.0,73.0,1.0,4.0,10.0,25.0	0.19,0.91,0.88,0.87,0.86,0.83,0.80,0.98,0.94,0.90,0.86	tensor([51.6520,  7.4746])	0.02	2.6
7.46	9.96	0.97	3.0	1	1	296.0	300	4,3,3,2,2,3,1,4	0,4.0,10.0,25.0,30.0,36.0,79.0,1.0	0.33,0.96,0.95,0.94,0.93,0.92,0.91,0.99	tensor([9.9605, 7.4555])	0.01	2.15
1.6	367.03	0.97	90.0	6	0	209.0	460	3,2,4,4,4,4	0,1.0,2.0,6.0,20.0,69.0	0.3,0.98,0.96,0.95,0.94,0.94	tensor([367.0291,   1.6015])	0.02	2.95
8.71	29.1	0.91	26.0	4	3	273.0	331	1,3,3,4,3,1,3,4,1,4,1,3,4,3,3	0,1.0,3.0,8.0,26.0,69.0,1.0,3.0,10.0,1.0,4.0,1.0,3.0,9.0,23.0	0.19,0.91,0.88,0.87,0.88,0.87,0.98,0.96,0.90,0.96,0.90,0.94,0.87,0.83,0.83	tensor([29.1013,  8.7112])	0.03	2.5
5.96	199.31	0.96	66.0	6	0	233.0	498	1,4,3,3,3,4	0,1.0,4.0,11.0,29.0,77.0	0.19,0.91,0.89,0.89,0.88,0.87	tensor([199.3054,   5.9612])	0.01	2.8
6.2	122.5	0.99	15.0	5	2	284.0	421	2,2,3,3,2,1,4,4,3,1,4,4,4,2,4	0,1.0,2.0,5.0,12.0,14.0,1.0,4.0,11.0,25.0,1.0,4.0,12.0,37.0,44.0	0.19,0.92,0.85,0.88,0.88,0.86,0.96,0.90,0.90,0.90,0.98,0.93,0.90,0.91,0.89	tensor([122.5012,   6.2021])	0.03	2.55
4.08	206.21	0.96	81.0	6	0	218.0	401	3,3,3,4,3,3	0,1.0,3.0,8.0,26.0,69.0	0.3,0.98,0.96,0.94,0.94,0.92	tensor([206.2100,   4.0820])	0.01	2.65
2.52	293.61	0.97	68.0	5	0	231.0	446	4,3,3,4,3	0,4.0,10.0,25.0,81.0	0.33,0.96,0.95,0.94,0.94	tensor([293.6080,   2.5175])	0.01	2.65
1.29	444.78	1.0	20.0	5	0	279.0	607	4,4,3,4,3	0,4.0,13.0,34.0,117.0	0.33,0.96,0.95,0.94,0.94	tensor([444.7809,   1.2884])	0.01	2.8
8.73	17.47	0.87	23.0	3	3	276.0	301	1,3,4,1,4,3,3,1,3,4,3,3,1,4,3,3	0,1.0,3.0,10.0,1.0,4.0,10.0,26.0,1.0,3.0,9.0,23.0,59.0,1.0,4.0,10.0	0.19,0.91,0.88,0.89,0.96,0.90,0.88,0.86,0.97,0.93,0.87,0.85,0.82,0.98,0.93,0.90	tensor([17.4737,  8.7251])	0.03	2.5
7.48	53.5	0.93	34.0	5	8	265.0	301	1,2,1,1,3,2,2,1,3,2,1,1,3,4,1,4,4,2,1,2,3,3,4,2,1,4,4,4,3,2	0,1.0,2.0,1.0,1.0,3.0,4.0,5.0,1.0,3.0,4.0,1.0,1.0,3.0,6.0,1.0,4.0,8.0,10.0,1.0,2.0,4.0,6.0,10.0,12.0,1.0,4.0,8.0,17.0,30.0	0.19,0.91,0.83,0.87,0.82,0.76,0.71,0.66,0.87,0.79,0.74,0.88,0.84,0.77,0.85,0.94,0.86,0.92,0.90,0.96,0.93,0.90,0.89,0.90,0.88,0.96,0.90,0.93,0.94,0.94	tensor([53.4963,  7.4830])	0.05	1.6
6.17	178.87	0.96	62.0	7	1	237.0	424	4,1,2,2,3,3,4,3,4	0,4.0,1.0,2.0,3.0,6.0,12.0,31.0,67.0	0.33,0.96,0.96,0.93,0.90,0.90,0.89,0.90,0.89	tensor([178.8726,   6.1684])	0.02	2.3
4.73	333.11	0.99	28.0	6	0	271.0	657	1,4,3,4,3,4	0,1.0,4.0,11.0,38.0,106.0	0.19,0.91,0.89,0.89,0.90,0.88	tensor([333.1131,   4.7283])	0.01	2.95
5.33	138.79	0.99	11.0	7	0	288.0	413	3,3,4,3,2,4,2	0,1.0,3.0,10.0,27.0,32.0,104.0	0.3,0.98,0.96,0.95,0.93,0.92,0.92	tensor([138.7864,   5.3259])	0.01	2.5
2.53	223.44	0.96	91.0	5	1	208.0	357	4,4,1,4,4,2,3,4	0,4.0,13.0,1.0,4.0,14.0,17.0,44.0	0.33,0.96,0.95,0.98,0.96,0.95,0.94,0.93	tensor([223.4366,   2.5315])	0.02	2.75
1.61	220.56	0.94	134.0	5	0	165.0	303	3,4,3,4,4	0,1.0,4.0,11.0,38.0	0.3,0.98,0.96,0.94,0.94	tensor([220.5589,   1.6088])	0.01	2.95
4.99	131.68	0.94	81.0	6	0	218.0	321	4,3,2,4,2,3	0,4.0,10.0,12.0,37.0,44.0	0.33,0.96,0.95,0.94,0.94,0.93	tensor([131.6845,   4.9916])	0.01	2.35
3.17	373.54	1.0	16.0	6	0	283.0	649	2,3,4,4,4,3	0,1.0,3.0,10.0,34.0,124.0	0.19,0.92,0.91,0.92,0.93,0.92	tensor([373.5401,   3.1723])	0.01	2.95
6.57	62.83	0.92	50.0	7	0	249.0	308	3,3,4,4,2,2,2	0,1.0,3.0,10.0,34.0,41.0,49.0	0.3,0.98,0.96,0.95,0.94,0.93,0.92	tensor([62.8252,  6.5699])	0.01	2.35
5.32	196.33	0.98	40.0	7	0	259.0	454	3,3,3,4,2,3,3	0,1.0,3.0,8.0,26.0,31.0,78.0	0.3,0.98,0.96,0.94,0.94,0.93,0.91	tensor([196.3251,   5.3185])	0.01	2.5
3.75	272.99	0.98	52.0	6	0	247.0	462	4,2,3,3,4,3	0,4.0,5.0,12.0,28.0,86.0	0.33,0.96,0.95,0.94,0.93,0.93	tensor([272.9863,   3.7477])	0.01	2.5
2.52	211.2	0.95	95.0	5	0	204.0	337	4,4,3,2,4	0,4.0,13.0,34.0,41.0	0.33,0.96,0.95,0.94,0.93	tensor([211.1998,   2.5212])	0.01	2.65
2.85	306.76	0.98	44.0	6	0	255.0	521	3,3,4,4,3,3	0,1.0,3.0,10.0,34.0,95.0	0.3,0.98,0.96,0.95,0.94,0.93	tensor([306.7648,   2.8528])	0.01	2.8
7.47	41.48	0.93	27.0	5	2	272.0	327	1,3,1,3,4,3,2,3,1,2,3,3,4,4	0,1.0,3.0,1.0,3.0,9.0,22.0,26.0,60.0,1.0,2.0,4.0,8.0,20.0	0.19,0.91,0.88,0.92,0.84,0.82,0.83,0.81,0.76,0.98,0.95,0.92,0.89,0.85	tensor([41.4838,  7.4672])	0.03	2.25
2.83	239.11	0.95	114.0	6	0	185.0	354	3,2,4,3,4,4	0,1.0,2.0,6.0,15.0,49.0	0.3,0.98,0.96,0.95,0.94,0.93	tensor([239.1100,   2.8343])	0.01	2.8
1.62	445.25	1.0	15.0	6	0	284.0	650	3,3,4,4,4,3	0,1.0,3.0,10.0,34.0,124.0	0.3,0.98,0.96,0.95,0.94,0.94	tensor([445.2486,   1.6163])	0.01	2.95
8.7	75.36	0.92	57.0	6	1	242.0	371	1,3,2,2,1,4,4,2,3,3,3	0,1.0,3.0,4.0,5.0,1.0,4.0,11.0,13.0,28.0,60.0	0.19,0.91,0.88,0.84,0.81,0.92,0.84,0.89,0.87,0.86,0.85	tensor([75.3568,  8.6982])	0.02	2.15
1.0	299.73	0.96	125.0	4	0	174.0	338	4,4,4,4	0,4.0,13.0,45.0	0.33,0.96,0.95,0.95	tensor([299.7346,   1.0000])	0.01	2.95
2.85	323.93	0.98	74.0	6	0	225.0	473	3,3,4,3,3,4	0,1.0,3.0,10.0,27.0,72.0	0.3,0.98,0.96,0.95,0.93,0.92	tensor([323.9272,   2.8454])	0.01	2.8
2.85	441.86	1.0	19.0	7	0	280.0	635	3,3,4,2,4,3,4	0,1.0,3.0,10.0,12.0,39.0,103.0	0.3,0.98,0.96,0.95,0.94,0.93,0.92	tensor([441.8625,   2.8454])	0.02	2.8
7.5	95.65	0.93	65.0	9	0	234.0	378	3,2,2,3,3,2,2,4,4	0,1.0,2.0,3.0,7.0,15.0,18.0,22.0,54.0	0.3,0.98,0.96,0.95,0.92,0.91,0.90,0.88,0.84	tensor([95.6453,  7.4951])	0.02	2.2
4.41	251.68	0.98	44.0	6	0	255.0	521	2,3,4,4,3,3	0,1.0,3.0,10.0,34.0,95.0	0.19,0.92,0.91,0.92,0.93,0.91	tensor([251.6776,   4.4089])	0.01	2.8
7.47	70.97	0.86	101.0	5	1	198.0	319	1,1,4,3,4,2,4	0,1.0,1.0,4.0,10.0,32.0,38.0	0.19,0.91,0.86,0.80,0.84,0.86,0.84	tensor([70.9749,  7.4681])	0.01	2.6
4.99	193.57	0.97	47.0	6	0	252.0	419	4,3,3,2,3,3	0,4.0,10.0,25.0,30.0,71.0	0.33,0.96,0.95,0.94,0.93,0.92	tensor([193.5662,   4.9916])	0.01	2.35
5.61	159.61	0.95	68.0	5	1	231.0	410	2,3,1,4,4,4,2,4	0,1.0,3.0,1.0,4.0,13.0,44.0,53.0	0.19,0.92,0.91,0.93,0.88,0.90,0.91,0.89	tensor([159.6099,   5.6139])	0.02	2.75
1.61	303.07	0.96	106.0	6	0	193.0	393	3,4,2,4,4,4	0,1.0,4.0,5.0,16.0,55.0	0.3,0.98,0.96,0.95,0.94,0.94	tensor([303.0681,   1.6088])	0.02	2.95
1.0	319.13	0.96	117.0	5	0	182.0	378	3,4,4,4,4	0,1.0,4.0,14.0,51.0	0.3,0.98,0.96,0.95,0.94	tensor([319.1308,   1.0000])	0.01	3.1
6.87	99.73	0.9	105.0	6	0	194.0	319	2,3,3,3,3,3	0,1.0,3.0,8.0,20.0,50.0	0.19,0.92,0.91,0.91,0.90,0.89	tensor([99.7256,  6.8708])	0.01	2.5
3.17	180.51	0.92	133.0	5	0	166.0	304	2,4,3,4,4	0,1.0,4.0,11.0,38.0	0.19,0.92,0.92,0.92,0.92	tensor([180.5147,   3.1696])	0.01	2.95
1.0	319.13	0.96	116.0	5	0	183.0	379	3,4,4,4,4	0,1.0,4.0,14.0,51.0	0.3,0.98,0.96,0.95,0.94	tensor([319.1308,   1.0000])	0.01	3.1
6.23	134.24	0.93	90.0	5	2	209.0	355	1,3,1,2,3,1,4,3,4,3,4	0,1.0,3.0,1.0,2.0,4.0,1.0,4.0,8.0,22.0,50.0	0.19,0.91,0.88,0.92,0.85,0.83,0.92,0.83,0.87,0.89,0.89	tensor([134.2384,   6.2316])	0.02	2.4
3.17	182.6	0.93	128.0	5	0	171.0	313	2,4,4,3,4	0,1.0,4.0,14.0,39.0	0.19,0.92,0.92,0.93,0.92	tensor([182.5956,   3.1733])	0.01	2.95
3.76	138.79	0.93	99.0	5	0	200.0	300	4,3,4,2,3	0,4.0,10.0,33.0,40.0	0.33,0.96,0.95,0.95,0.94	tensor([138.7941,   3.7578])	0.01	2.5
4.72	304.04	0.98	43.0	6	0	256.0	602	1,3,4,4,3,4	0,1.0,3.0,10.0,34.0,95.0	0.19,0.91,0.88,0.89,0.90,0.89	tensor([304.0358,   4.7247])	0.01	2.95
3.17	389.16	0.99	43.0	6	0	256.0	602	2,3,4,4,3,4	0,1.0,3.0,10.0,34.0,95.0	0.19,0.92,0.91,0.92,0.93,0.91	tensor([389.1597,   3.1686])	0.01	2.95
3.74	358.23	0.99	26.0	7	0	273.0	545	4,3,2,2,3,4,4	0,4.0,10.0,12.0,14.0,31.0,89.0	0.33,0.96,0.95,0.94,0.93,0.92,0.92	tensor([358.2285,   3.7412])	0.01	2.5
4.99	132.97	0.96	46.0	6	0	253.0	356	4,3,2,3,4,2	0,4.0,10.0,12.0,28.0,86.0	0.33,0.96,0.95,0.94,0.93,0.93	tensor([132.9698,   4.9916])	0.01	2.35
3.16	300.5	0.97	88.0	6	0	211.0	462	2,2,4,4,4,4	0,1.0,2.0,6.0,20.0,69.0	0.19,0.92,0.85,0.91,0.92,0.92	tensor([300.4958,   3.1575])	0.02	2.95
7.46	86.02	0.89	92.0	5	3	207.0	327	3,3,1,3,1,4,1,3,4,3,4,3	0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,3.0,8.0,18.0,51.0	0.3,0.98,0.96,0.96,0.92,0.94,0.86,0.93,0.85,0.84,0.85,0.87	tensor([86.0159,  7.4645])	0.02	2.35
6.23	78.42	0.98	14.0	5	1	285.0	354	4,3,3,3,1,4,3,3,2,3	0,4.0,10.0,25.0,63.0,1.0,4.0,10.0,25.0,30.0	0.33,0.96,0.95,0.94,0.93,0.99,0.96,0.95,0.93,0.92	tensor([78.4191,  6.2320])	0.02	2.3
7.48	75.91	0.92	61.0	6	1	238.0	322	3,3,2,2,3,4,1,2,2,4,4,3,3	0,1.0,3.0,4.0,5.0,11.0,31.0,1.0,2.0,3.0,7.0,18.0,39.0	0.3,0.98,0.96,0.95,0.94,0.92,0.91,0.98,0.96,0.94,0.91,0.91,0.90	tensor([75.9117,  7.4821])	0.03	2.15
8.75	41.75	0.87	57.0	7	1	242.0	369	2,3,1,2,3,3,3,3,2,4	0,1.0,3.0,1.0,2.0,4.0,9.0,19.0,41.0,49.0	0.19,0.92,0.91,0.93,0.88,0.85,0.81,0.79,0.76,0.72	tensor([41.7504,  8.7457])	0.02	2.15
2.86	202.23	0.99	14.0	6	0	285.0	434	3,3,4,4,4,2	0,1.0,3.0,10.0,34.0,124.0	0.3,0.98,0.96,0.95,0.94,0.94	tensor([202.2262,   2.8565])	0.01	2.8
4.07	284.47	0.99	38.0	7	0	261.0	521	3,3,2,4,3,4,3	0,1.0,3.0,4.0,12.0,30.0,98.0	0.3,0.98,0.96,0.95,0.94,0.93,0.92	tensor([284.4650,   4.0746])	0.02	2.65
9.92	48.48	0.98	8.0	6	1	291.0	487	1,4,3,2,1,3,3,3,3,3,3	0,1.0,4.0,11.0,13.0,1.0,3.0,7.0,16.0,37.0,85.0	0.19,0.91,0.89,0.89,0.87,0.96,0.91,0.86,0.81,0.76,0.72	tensor([48.4823,  9.9163])	0.02	2.3
1.0	319.13	0.96	116.0	5	0	183.0	379	3,4,4,4,4	0,1.0,4.0,14.0,51.0	0.3,0.98,0.96,0.95,0.94	tensor([319.1308,   1.0000])	0.01	3.1
5.0	200.82	1.0	8.0	6	0	291.0	470	4,3,3,3,2,3	0,4.0,10.0,25.0,63.0,76.0	0.33,0.96,0.95,0.94,0.93,0.92	tensor([200.8161,   4.9953])	0.01	2.35
7.18	41.98	0.99	3.0	4	1	296.0	343	1,3,3,4,4,1,4,3,4,2	0,1.0,3.0,8.0,26.0,90.0,1.0,4.0,11.0,39.0	0.19,0.91,0.88,0.87,0.88,0.89,0.99,0.96,0.93,0.91	tensor([41.9805,  7.1753])	0.02	2.75
5.31	134.51	0.92	104.0	6	0	195.0	320	3,3,3,3,3,3	0,1.0,3.0,8.0,20.0,50.0	0.3,0.98,0.96,0.94,0.93,0.92	tensor([134.5075,   5.3148])	0.01	2.5
2.84	279.65	0.96	92.0	7	0	207.0	410	3,4,2,2,4,4,4	0,1.0,4.0,5.0,6.0,18.0,59.0	0.3,0.98,0.96,0.95,0.94,0.93,0.93	tensor([279.6548,   2.8380])	0.02	2.8
8.42	99.82	0.96	40.0	7	0	259.0	467	1,4,3,2,3,3,3	0,1.0,4.0,11.0,13.0,33.0,83.0	0.19,0.91,0.89,0.89,0.87,0.85,0.83	tensor([99.8196,  8.4249])	0.01	2.5
9.97	23.7	0.86	35.0	7	1	264.0	305	1,4,3,3,2,1,2,2,3,2,4,3,2	0,1.0,4.0,11.0,29.0,35.0,1.0,2.0,3.0,6.0,7.0,17.0,34.0	0.19,0.91,0.89,0.89,0.88,0.86,0.98,0.96,0.93,0.90,0.88,0.85,0.86	tensor([23.6974,  9.9654])	0.02	1.85
2.54	145.47	1.0	3.0	4	1	296.0	384	4,4,3,3,1,4,3,3,4	0,4.0,13.0,34.0,90.0,1.0,4.0,10.0,26.0	0.33,0.96,0.95,0.94,0.93,0.99,0.97,0.96,0.94	tensor([145.4665,   2.5398])	0.02	2.75
4.39	237.95	0.96	88.0	6	0	211.0	435	2,3,3,3,4,4	0,1.0,3.0,8.0,20.0,65.0	0.19,0.92,0.91,0.91,0.90,0.91	tensor([237.9476,   4.3940])	0.01	2.8
2.85	310.11	0.98	51.0	6	0	248.0	508	3,3,4,3,4,3	0,1.0,3.0,10.0,27.0,93.0	0.3,0.98,0.96,0.95,0.93,0.93	tensor([310.1086,   2.8491])	0.01	2.8
2.52	293.61	0.98	65.0	5	0	234.0	449	4,3,3,4,3	0,4.0,10.0,25.0,81.0	0.33,0.96,0.95,0.94,0.94	tensor([293.6080,   2.5175])	0.01	2.65
1.28	302.42	0.96	100.0	5	0	199.0	378	4,4,2,4,4	0,4.0,13.0,16.0,52.0	0.33,0.96,0.95,0.95,0.94	tensor([302.4213,   1.2810])	0.01	2.8
4.38	169.34	0.93	122.0	4	1	177.0	334	2,1,4,4,4,4	0,1.0,1.0,4.0,13.0,44.0	0.19,0.92,0.88,0.85,0.89,0.91	tensor([169.3438,   4.3830])	0.01	2.9
2.52	307.09	0.98	44.0	5	0	255.0	494	4,4,3,3,3	0,4.0,13.0,34.0,90.0	0.33,0.96,0.95,0.94,0.93	tensor([307.0929,   2.5249])	0.01	2.65
1.28	199.1	0.94	123.0	4	0	176.0	302	4,4,4,3	0,4.0,13.0,45.0	0.33,0.96,0.95,0.95	tensor([199.0957,   1.2800])	0.01	2.8
6.24	95.31	0.99	5.0	7	0	294.0	378	4,4,2,2,4,2,2	0,4.0,13.0,16.0,19.0,58.0,70.0	0.33,0.96,0.95,0.95,0.94,0.94,0.92	tensor([95.3075,  6.2402])	0.01	2.2
