difficulty	stability	retrievability	delta_t	reps	lapses	last_date	due	r_history	t_history	p_history	states	time	factor
2.5	465.16	0.99	37.0	3	0	262.0	1181	4,3,4	0,21.0,119.0	0.33,0.82,0.82	tensor([465.1598,   2.5044])	0.01	2.5
2.5	107.33	0.86	156.0	2	0	143.0	355	4,4	0,21.0	0.33,0.82	tensor([107.3316,   2.4997])	0.0	2.5
4.98	59.99	0.94	37.0	3	0	262.0	381	4,3,2	0,21.0,119.0	0.33,0.82,0.82	tensor([59.9877,  4.9849])	0.0	2.5
4.97	97.85	0.88	121.0	2	1	178.0	371	4,1,3,4	0,21.0,6.0,29.0	0.33,0.82,0.83,0.82	tensor([97.8509,  4.9748])	0.01	2.5
8.71	43.31	0.88	53.0	5	1	246.0	332	1,1,3,4,4,3,2	0,2.0,1.0,2.0,6.0,27.0,86.0	0.19,0.83,0.87,0.85,0.83,0.82,0.82	tensor([43.3052,  8.7084])	0.01	2.5
8.75	22.0	0.91	20.0	3	2	279.0	322	2,1,4,3,3,1,3,2,4	0,3.0,2.0,8.0,25.0,70.0,11.0,19.0,19.0	0.19,0.79,0.79,0.82,0.82,0.82,0.83,0.82,0.82	tensor([22.0031,  8.7457])	0.02	2.5
8.7	50.95	0.95	26.0	5	2	273.0	374	1,1,3,2,1,3,4,3,4,2	0,2.0,1.0,2.0,2.0,2.0,4.0,10.0,27.0,101.0	0.19,0.83,0.87,0.85,0.85,0.78,0.80,0.83,0.82,0.82	tensor([50.9516,  8.7047])	0.02	2.5
4.97	313.0	1.0	8.0	3	1	291.0	909	4,1,3,3,4	0,21.0,6.0,29.0,113.0	0.33,0.82,0.83,0.82,0.82	tensor([313.0002,   4.9721])	0.01	2.5
3.74	267.04	0.98	37.0	3	0	262.0	790	4,3,3	0,21.0,119.0	0.33,0.82,0.82	tensor([267.0356,   3.7447])	0.0	2.5
2.5	465.16	0.99	37.0	3	0	262.0	1181	4,3,4	0,21.0,119.0	0.33,0.82,0.82	tensor([465.1598,   2.5044])	0.01	2.5
7.49	99.89	0.93	63.0	6	1	236.0	433	2,2,1,3,3,2,4,4,3	0,3.0,3.0,2.0,4.0,7.0,7.0,18.0,70.0	0.19,0.79,0.79,0.79,0.80,0.82,0.82,0.82,0.82	tensor([99.8894,  7.4886])	0.02	2.5
3.74	90.74	0.86	135.0	3	0	164.0	343	4,2,4	0,21.0,21.0	0.33,0.82,0.82	tensor([90.7390,  3.7409])	0.01	2.5
8.73	51.5	0.94	32.0	7	6	267.0	369	4,1,1,1,3,3,1,3,1,1,3,3,2,2,4,3,3	0,21.0,6.0,3.0,2.0,4.0,7.0,3.0,6.0,3.0,2.0,4.0,7.0,7.0,7.0,18.0,45.0	0.33,0.82,0.83,0.83,0.81,0.81,0.83,0.84,0.82,0.82,0.81,0.81,0.83,0.83,0.83,0.82,0.82	tensor([51.4990,  8.7251])	0.02	2.5
4.07	198.57	0.94	110.0	3	0	189.0	581	3,3,4	0,11.0,56.0	0.3,0.82,0.82	tensor([198.5656,   4.0745])	0.01	2.5
2.5	107.33	0.86	156.0	2	0	143.0	355	4,4	0,21.0	0.33,0.82	tensor([107.3316,   2.4997])	0.0	2.5
5.64	144.65	0.92	106.0	4	0	193.0	479	2,3,3,4	0,3.0,14.0,53.0	0.19,0.79,0.82,0.82	tensor([144.6465,   5.6400])	0.01	2.5
6.23	176.08	0.99	17.0	5	4	282.0	630	1,2,3,1,1,3,1,3,4,2,1,2,3,4,4,4	0,2.0,2.0,5.0,3.0,2.0,4.0,2.0,4.0,11.0,11.0,4.0,4.0,8.0,20.0,77.0	0.19,0.83,0.83,0.81,0.79,0.79,0.80,0.83,0.82,0.82,0.82,0.83,0.83,0.82,0.82,0.82	tensor([176.0771,   6.2344])	0.03	2.5
10.0	10.35	0.86	15.0	3	2	284.0	304	1,2,1,3,3,3,4,4,1,2,3,2	0,2.0,2.0,1.0,2.0,4.0,8.0,20.0,78.0,12.0,12.0,20.0	0.19,0.83,0.83,0.87,0.85,0.83,0.82,0.82,0.82,0.82,0.82,0.82	tensor([10.3543, 10.0000])	0.02	2.5
9.95	8.14	0.86	12.0	4	6	287.0	303	3,1,2,3,3,2,2,1,1,1,1,1,4,3,2,3	0,11.0,5.0,5.0,13.0,31.0,31.0,31.0,8.0,4.0,2.0,1.0,1.0,3.0,9.0,9.0	0.3,0.82,0.80,0.80,0.82,0.82,0.82,0.82,0.81,0.80,0.83,0.87,0.82,0.83,0.82,0.82	tensor([8.1394, 9.9514])	0.02	2.5
5.31	157.24	0.95	74.0	4	0	225.0	536	3,2,4,3	0,11.0,11.0,80.0	0.3,0.82,0.82,0.82	tensor([157.2424,   5.3111])	0.01	2.5
3.74	267.04	0.99	36.0	3	0	263.0	791	4,3,3	0,21.0,119.0	0.33,0.82,0.82	tensor([267.0356,   3.7447])	0.0	2.5
6.88	87.11	0.88	106.0	4	0	193.0	365	2,3,3,3	0,3.0,14.0,53.0	0.19,0.79,0.82,0.82	tensor([87.1080,  6.8802])	0.01	2.5
6.54	103.93	0.92	82.0	5	0	217.0	422	3,2,2,4,3	0,11.0,11.0,11.0,61.0	0.3,0.82,0.82,0.82,0.82	tensor([103.9271,   6.5402])	0.01	2.5
6.54	103.93	0.92	82.0	5	0	217.0	422	3,2,2,4,3	0,11.0,11.0,11.0,61.0	0.3,0.82,0.82,0.82,0.82	tensor([103.9271,   6.5402])	0.01	2.5
5.3	94.94	0.87	130.0	2	1	169.0	357	3,1,4,4	0,11.0,5.0,30.0	0.3,0.82,0.80,0.82	tensor([94.9358,  5.3037])	0.01	2.5
10.0	25.49	0.86	36.0	7	1	263.0	313	1,3,1,3,3,2,3,3,3,2	0,2.0,7.0,3.0,6.0,11.0,11.0,19.0,31.0,50.0	0.19,0.83,0.82,0.84,0.82,0.82,0.82,0.82,0.82,0.82	tensor([25.4943, 10.0000])	0.02	2.5
8.75	5.61	0.84	4.0	2	2	299.0	310	1,3,3,2,3,3,1,1,2,4	0,2.0,7.0,21.0,21.0,38.0,68.0,11.0,4.0,4.0	0.19,0.83,0.82,0.82,0.82,0.82,0.82,0.82,0.84,0.84	tensor([5.6133, 8.7457])	0.02	2.5
8.7	30.5	0.88	39.0	2	3	260.0	320	1,1,3,3,3,3,1,4,4,1,4,3	0,2.0,1.0,2.0,4.0,8.0,14.0,5.0,13.0,53.0,10.0,25.0	0.19,0.83,0.87,0.85,0.83,0.82,0.82,0.82,0.82,0.82,0.82,0.82	tensor([30.4980,  8.7047])	0.02	2.5
2.5	107.33	0.86	155.0	2	0	144.0	356	4,4	0,21.0	0.33,0.82	tensor([107.3316,   2.4997])	0.0	2.5
4.98	59.99	0.94	36.0	3	0	263.0	382	4,3,2	0,21.0,119.0	0.33,0.82,0.82	tensor([59.9877,  4.9849])	0.0	2.5
4.4	285.53	0.97	68.0	4	0	231.0	795	2,3,4,4	0,3.0,14.0,91.0	0.19,0.79,0.82,0.82	tensor([285.5279,   4.4034])	0.01	2.5
6.53	184.88	0.99	12.0	4	1	287.0	652	3,1,4,2,3,4	0,11.0,5.0,30.0,30.0,88.0	0.3,0.82,0.80,0.82,0.82,0.82	tensor([184.8763,   6.5291])	0.01	2.5
2.5	107.33	0.86	155.0	2	0	144.0	356	4,4	0,21.0	0.33,0.82	tensor([107.3316,   2.4997])	0.0	2.5
6.54	80.76	0.92	65.0	2	1	234.0	394	3,3,1,3,4	0,11.0,56.0,10.0,34.0	0.3,0.82,0.82,0.83,0.82	tensor([80.7594,  6.5402])	0.01	2.5
8.44	66.34	0.87	91.0	5	0	208.0	339	1,3,3,3,3	0,2.0,7.0,21.0,55.0	0.19,0.83,0.82,0.82,0.82	tensor([66.3440,  8.4363])	0.01	2.5
2.5	107.33	0.86	154.0	2	0	145.0	357	4,4	0,21.0	0.33,0.82	tensor([107.3316,   2.4997])	0.0	2.5
2.5	107.33	0.86	154.0	2	0	145.0	357	4,4	0,21.0	0.33,0.82	tensor([107.3316,   2.4997])	0.0	2.5
8.73	6.82	0.85	11.0	2	5	288.0	301	3,3,1,3,1,3,1,4,1,1,3,4	0,11.0,56.0,10.0,34.0,8.0,14.0,5.0,13.0,5.0,3.0,5.0	0.3,0.82,0.82,0.83,0.82,0.82,0.82,0.82,0.82,0.82,0.80,0.83	tensor([6.8161, 8.7317])	0.02	2.5
8.68	36.2	0.9	37.0	3	3	262.0	334	2,1,1,3,4,4,1,4,4,2	0,3.0,2.0,1.0,2.0,6.0,27.0,7.0,18.0,72.0	0.19,0.79,0.79,0.84,0.84,0.82,0.82,0.83,0.82,0.82	tensor([36.2026,  8.6844])	0.02	2.5
5.98	134.31	0.93	87.0	4	0	212.0	477	1,4,4,3	0,2.0,12.0,74.0	0.19,0.83,0.82,0.82	tensor([134.3087,   5.9763])	0.01	2.5
4.08	219.66	0.97	65.0	3	0	234.0	668	3,4,3	0,11.0,99.0	0.3,0.82,0.82	tensor([219.6633,   4.0783])	0.01	2.5
4.98	59.99	0.94	35.0	3	0	264.0	383	4,3,2	0,21.0,119.0	0.33,0.82,0.82	tensor([59.9877,  4.9849])	0.0	2.5
2.5	107.33	0.86	154.0	2	0	145.0	357	4,4	0,21.0	0.33,0.82	tensor([107.3316,   2.4997])	0.0	2.5
8.71	37.18	0.86	55.0	5	4	244.0	317	1,2,1,3,3,3,3,1,1,3,2,3,1,2,3,3,4,3	0,2.0,2.0,1.0,2.0,4.0,8.0,14.0,5.0,3.0,5.0,5.0,10.0,4.0,4.0,7.0,13.0,31.0	0.19,0.83,0.83,0.87,0.85,0.83,0.82,0.82,0.82,0.80,0.83,0.83,0.81,0.82,0.82,0.83,0.82,0.82	tensor([37.1847,  8.7075])	0.03	2.5
9.97	15.0	0.91	14.0	3	1	285.0	315	3,3,2,1,2,3,3	0,11.0,56.0,56.0,10.0,10.0,18.0	0.3,0.82,0.82,0.82,0.82,0.82,0.82	tensor([14.9953,  9.9719])	0.01	2.5
4.41	91.82	0.85	148.0	3	0	151.0	332	2,4,4	0,3.0,24.0	0.19,0.79,0.82	tensor([91.8188,  4.4081])	0.01	2.5
7.48	57.17	0.96	21.0	3	3	278.0	391	3,1,3,1,3,4,2,1,3,4,4	0,11.0,5.0,18.0,6.0,11.0,26.0,26.0,7.0,13.0,31.0	0.3,0.82,0.80,0.82,0.82,0.81,0.82,0.82,0.82,0.81,0.82	tensor([57.1707,  7.4811])	0.02	2.5
7.4	92.38	1.0	2.0	4	3	297.0	480	4,1,4,1,1,3,4,3,4	0,21.0,6.0,51.0,10.0,4.0,8.0,21.0,52.0	0.33,0.82,0.83,0.82,0.82,0.83,0.82,0.82,0.82	tensor([92.3767,  7.4049])	0.01	2.5
4.98	59.99	0.94	35.0	3	0	264.0	383	4,3,2	0,21.0,119.0	0.33,0.82,0.82	tensor([59.9877,  4.9849])	0.0	2.5
7.48	35.65	0.92	27.0	3	3	272.0	342	3,3,1,3,1,1,3,4,4	0,11.0,56.0,10.0,34.0,8.0,4.0,7.0,18.0	0.3,0.82,0.82,0.83,0.82,0.82,0.81,0.82,0.82	tensor([35.6482,  7.4811])	0.01	2.5
4.07	198.57	0.94	108.0	3	0	191.0	583	3,3,4	0,11.0,56.0	0.3,0.82,0.82	tensor([198.5656,   4.0745])	0.01	2.5
7.47	57.53	0.85	90.0	7	3	209.0	323	1,4,1,1,1,2,3,2,3,3,4,4	0,2.0,12.0,5.0,3.0,2.0,2.0,4.0,4.0,7.0,13.0,31.0	0.19,0.83,0.82,0.81,0.79,0.79,0.79,0.80,0.80,0.82,0.81,0.82	tensor([57.5270,  7.4672])	0.02	2.5
9.91	6.29	0.93	4.0	0	3	295.0	307	4,1,3,1,3,4,1	0,21.0,6.0,29.0,8.0,22.0,85.0	0.33,0.82,0.83,0.82,0.81,0.82,0.82	tensor([6.2917, 9.9092])	0.01	2.5
4.98	158.26	0.97	46.0	3	1	253.0	566	4,1,4,2,4	0,21.0,6.0,51.0,51.0	0.33,0.82,0.83,0.82,0.82	tensor([158.2648,   4.9758])	0.01	2.5
7.45	61.32	0.85	96.0	5	3	203.0	324	1,3,1,1,3,1,3,3,3,4,4	0,2.0,7.0,3.0,2.0,4.0,2.0,4.0,8.0,14.0,33.0	0.19,0.83,0.82,0.84,0.82,0.82,0.84,0.83,0.81,0.82,0.82	tensor([61.3228,  7.4533])	0.02	2.5
5.31	136.6	0.92	106.0	4	0	193.0	463	3,2,3,4	0,11.0,11.0,46.0	0.3,0.82,0.82,0.82	tensor([136.6007,   5.3074])	0.01	2.5
6.53	124.67	0.93	84.0	3	1	215.0	461	3,1,3,3,4	0,11.0,5.0,18.0,56.0	0.3,0.82,0.80,0.82,0.82	tensor([124.6659,   6.5328])	0.01	2.5
4.07	198.57	0.94	107.0	3	0	192.0	584	3,3,4	0,11.0,56.0	0.3,0.82,0.82	tensor([198.5656,   4.0745])	0.01	2.5
5.32	50.03	0.88	64.0	3	0	235.0	334	3,4,2	0,11.0,99.0	0.3,0.82,0.82	tensor([50.0337,  5.3185])	0.01	2.5
4.98	202.62	0.98	30.0	4	0	269.0	669	4,2,3,3	0,21.0,21.0,102.0	0.33,0.82,0.82,0.82	tensor([202.6190,   4.9822])	0.01	2.5
7.78	49.6	0.88	63.0	2	1	236.0	334	3,3,1,3,3	0,11.0,56.0,10.0,34.0	0.3,0.82,0.82,0.83,0.82	tensor([49.5966,  7.7805])	0.01	2.5
2.5	465.16	0.99	34.0	3	0	265.0	1184	4,3,4	0,21.0,119.0	0.33,0.82,0.82	tensor([465.1598,   2.5044])	0.01	2.5
7.48	30.63	0.87	43.0	3	3	256.0	317	3,2,3,1,3,1,1,3,4,4	0,11.0,11.0,46.0,9.0,23.0,7.0,3.0,6.0,15.0	0.3,0.82,0.82,0.82,0.83,0.82,0.81,0.83,0.82,0.82	tensor([30.6280,  7.4811])	0.02	2.5
8.74	63.91	0.95	31.0	5	1	268.0	394	2,3,1,3,3,2,4,3	0,3.0,14.0,5.0,12.0,26.0,26.0,57.0	0.19,0.79,0.82,0.82,0.82,0.82,0.82,0.82	tensor([63.9060,  8.7354])	0.01	2.5
9.98	10.09	0.99	1.0	2	2	298.0	318	3,3,1,3,2,1,4,2	0,11.0,56.0,10.0,34.0,34.0,8.0,20.0	0.3,0.82,0.82,0.83,0.82,0.82,0.82,0.82	tensor([10.0880,  9.9757])	0.01	2.5
3.74	267.04	0.99	34.0	3	0	265.0	793	4,3,3	0,21.0,119.0	0.33,0.82,0.82	tensor([267.0356,   3.7447])	0.0	2.5
8.69	7.13	0.93	5.0	0	2	294.0	308	4,1,3,3,1	0,21.0,6.0,29.0,113.0	0.33,0.82,0.83,0.82,0.82	tensor([7.1282, 8.6929])	0.0	2.5
4.98	158.26	0.97	45.0	3	1	254.0	567	4,1,4,2,4	0,21.0,6.0,51.0,51.0	0.33,0.82,0.83,0.82,0.82	tensor([158.2648,   4.9758])	0.01	2.5
4.08	219.66	0.97	64.0	3	0	235.0	669	3,4,3	0,11.0,99.0	0.3,0.82,0.82	tensor([219.6633,   4.0783])	0.01	2.5
4.07	198.57	0.94	107.0	3	0	192.0	584	3,3,4	0,11.0,56.0	0.3,0.82,0.82	tensor([198.5656,   4.0745])	0.01	2.5
5.31	136.6	0.92	106.0	4	0	193.0	463	3,2,3,4	0,11.0,11.0,46.0	0.3,0.82,0.82,0.82	tensor([136.6007,   5.3074])	0.01	2.5
5.32	50.03	0.88	64.0	3	0	235.0	334	3,4,2	0,11.0,99.0	0.3,0.82,0.82	tensor([50.0337,  5.3185])	0.01	2.5
8.72	37.55	0.84	64.0	4	1	235.0	309	2,2,1,4,4,3,2	0,3.0,3.0,2.0,5.0,23.0,74.0	0.19,0.79,0.79,0.79,0.83,0.82,0.82	tensor([37.5538,  8.7223])	0.01	2.5
8.09	68.23	0.87	94.0	4	1	205.0	340	2,1,3,4,3,3	0,3.0,2.0,5.0,18.0,52.0	0.19,0.79,0.79,0.81,0.82,0.82	tensor([68.2318,  8.0889])	0.01	2.5
8.11	69.05	0.92	51.0	5	0	248.0	384	2,3,3,2,3	0,3.0,14.0,53.0,53.0	0.19,0.79,0.82,0.82,0.82	tensor([69.0538,  8.1121])	0.01	2.5
7.21	69.54	0.84	115.0	4	0	184.0	321	1,4,3,3	0,2.0,12.0,44.0	0.19,0.83,0.82,0.82	tensor([69.5396,  7.2128])	0.01	2.5
4.98	202.62	0.98	29.0	4	0	270.0	670	4,2,3,3	0,21.0,21.0,102.0	0.33,0.82,0.82,0.82	tensor([202.6190,   4.9822])	0.01	2.5
7.77	77.53	0.89	83.0	3	1	216.0	369	3,1,3,3,3	0,11.0,5.0,18.0,56.0	0.3,0.82,0.80,0.82,0.82	tensor([77.5263,  7.7731])	0.01	2.5
3.74	192.67	0.95	95.0	2	1	204.0	585	4,1,4,4	0,21.0,6.0,51.0	0.33,0.82,0.83,0.82	tensor([192.6693,   3.7382])	0.01	2.5
6.88	87.11	0.88	103.0	4	0	196.0	368	2,3,3,3	0,3.0,14.0,53.0	0.19,0.79,0.82,0.82	tensor([87.1080,  6.8802])	0.01	2.5
4.07	198.57	0.94	106.0	3	0	193.0	585	3,3,4	0,11.0,56.0	0.3,0.82,0.82	tensor([198.5656,   4.0745])	0.01	2.5
4.98	52.7	0.96	19.0	1	1	280.0	384	4,3,1,4	0,21.0,119.0,14.0	0.33,0.82,0.82,0.82	tensor([52.7014,  4.9822])	0.01	2.5
5.31	115.35	0.91	106.0	3	0	193.0	421	3,3,3	0,11.0,56.0	0.3,0.82,0.82	tensor([115.3496,   5.3148])	0.0	2.5
4.98	59.99	0.94	33.0	3	0	266.0	385	4,3,2	0,21.0,119.0	0.33,0.82,0.82	tensor([59.9877,  4.9849])	0.0	2.5
8.71	36.67	0.96	13.0	6	2	286.0	358	4,1,3,1,2,2,3,4,2,4	0,21.0,6.0,29.0,8.0,8.0,8.0,14.0,33.0,33.0	0.33,0.82,0.83,0.82,0.81,0.81,0.81,0.82,0.82,0.82	tensor([36.6725,  8.7075])	0.02	2.5
8.09	72.66	0.94	41.0	7	0	258.0	402	2,2,2,4,4,2,3	0,3.0,3.0,3.0,11.0,56.0,56.0	0.19,0.79,0.79,0.79,0.82,0.82,0.82	tensor([72.6595,  8.0880])	0.01	2.5
4.07	198.57	0.94	106.0	3	0	193.0	585	3,3,4	0,11.0,56.0	0.3,0.82,0.82	tensor([198.5656,   4.0745])	0.01	2.5
4.07	198.57	0.94	106.0	3	0	193.0	585	3,3,4	0,11.0,56.0	0.3,0.82,0.82	tensor([198.5656,   4.0745])	0.01	2.5
2.5	107.33	0.86	152.0	2	0	147.0	359	4,4	0,21.0	0.33,0.82	tensor([107.3316,   2.4997])	0.0	2.5
6.84	153.99	0.98	35.0	4	1	264.0	568	2,3,1,3,3,4,4	0,3.0,14.0,5.0,12.0,26.0,78.0	0.19,0.79,0.82,0.82,0.82,0.82,0.82	tensor([153.9928,   6.8403])	0.01	2.5
2.5	107.33	0.86	152.0	2	0	147.0	359	4,4	0,21.0	0.33,0.82	tensor([107.3316,   2.4997])	0.0	2.5
8.69	7.39	0.83	14.0	1	2	285.0	300	4,3,1,1,3	0,21.0,119.0,14.0,5.0	0.33,0.82,0.82,0.82,0.83	tensor([7.3909, 8.6928])	0.0	2.5
8.72	32.33	0.86	47.0	4	3	252.0	316	1,3,2,3,1,1,1,4,3,4,2	0,2.0,7.0,7.0,14.0,5.0,3.0,2.0,6.0,16.0,64.0	0.19,0.83,0.82,0.82,0.82,0.82,0.80,0.80,0.81,0.82,0.82	tensor([32.3324,  8.7186])	0.02	2.5
8.73	46.43	0.84	81.0	3	1	218.0	310	1,3,3,1,4,3,3	0,2.0,7.0,21.0,6.0,16.0,40.0	0.19,0.83,0.82,0.82,0.83,0.82,0.82	tensor([46.4323,  8.7251])	0.01	2.5
8.7	80.71	0.97	22.0	5	2	277.0	436	1,2,2,4,1,4,1,3,3,4,3,3	0,2.0,2.0,2.0,6.0,3.0,8.0,4.0,7.0,13.0,31.0,73.0	0.19,0.83,0.83,0.83,0.82,0.82,0.82,0.81,0.82,0.82,0.82,0.82	tensor([80.7051,  8.6973])	0.02	2.5
9.99	3.53	0.91	3.0	1	7	296.0	303	1,2,2,3,2,2,1,1,3,2,3,4,1,1,1,2,3,3,4,2,2,3,1,1,3	0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,6.0,16.0,5.0,3.0,2.0,2.0,4.0,7.0,18.0,18.0,18.0,30.0,8.0,4.0	0.19,0.83,0.83,0.83,0.82,0.82,0.82,0.84,0.77,0.84,0.84,0.82,0.82,0.83,0.81,0.80,0.80,0.81,0.82,0.82,0.82,0.82,0.82,0.81,0.80	tensor([3.5316, 9.9859])	0.03	2.5
4.4	285.53	0.98	64.0	4	0	235.0	799	2,3,4,4	0,3.0,14.0,91.0	0.19,0.79,0.82,0.82	tensor([285.5279,   4.4034])	0.01	2.5
5.65	190.59	0.98	40.0	4	0	259.0	636	2,4,3,3	0,3.0,24.0,105.0	0.19,0.79,0.82,0.82	tensor([190.5886,   5.6474])	0.01	2.5
5.97	114.92	0.9	114.0	4	0	185.0	412	1,4,3,4	0,2.0,12.0,44.0	0.19,0.83,0.82,0.82	tensor([114.9216,   5.9725])	0.01	2.5
3.74	267.04	0.99	32.0	3	0	267.0	795	4,3,3	0,21.0,119.0	0.33,0.82,0.82	tensor([267.0356,   3.7447])	0.0	2.5
9.99	27.31	0.9	27.0	7	0	272.0	326	1,3,4,2,2,2,3	0,2.0,7.0,34.0,34.0,34.0,34.0	0.19,0.83,0.82,0.82,0.82,0.82,0.82	tensor([27.3083,  9.9859])	0.01	2.5
7.48	73.35	0.99	5.0	3	3	294.0	439	1,1,1,4,3,3,3,1,3,4,4	0,2.0,1.0,1.0,3.0,9.0,24.0,58.0,10.0,18.0,41.0	0.19,0.83,0.87,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.82	tensor([73.3536,  7.4811])	0.02	2.5
3.74	90.74	0.86	130.0	3	0	169.0	348	4,2,4	0,21.0,21.0	0.33,0.82,0.82	tensor([90.7390,  3.7409])	0.01	2.5
10.0	4.36	0.98	1.0	0	2	298.0	307	3,3,2,1,4,1	0,11.0,56.0,56.0,10.0,38.0	0.3,0.82,0.82,0.82,0.82,0.82	tensor([ 4.3622, 10.0000])	0.01	2.5
8.41	78.66	0.98	16.0	7	0	283.0	438	1,2,3,4,4,2,3	0,2.0,2.0,5.0,15.0,66.0,66.0	0.19,0.83,0.83,0.81,0.82,0.82,0.82	tensor([78.6563,  8.4139])	0.01	2.5
3.74	90.74	0.86	130.0	3	0	169.0	348	4,2,4	0,21.0,21.0	0.33,0.82,0.82	tensor([90.7390,  3.7409])	0.01	2.5
5.64	168.48	0.96	64.0	4	0	235.0	568	2,3,4,3	0,3.0,14.0,91.0	0.19,0.79,0.82,0.82	tensor([168.4777,   5.6437])	0.01	2.5
2.84	381.98	0.98	62.0	3	0	237.0	992	3,4,4	0,11.0,99.0	0.3,0.82,0.82	tensor([381.9819,   2.8380])	0.01	2.5
6.87	87.63	0.89	100.0	5	0	199.0	372	2,3,2,3,4	0,3.0,14.0,14.0,41.0	0.19,0.79,0.82,0.82,0.82	tensor([87.6276,  6.8681])	0.01	2.5
3.74	267.04	0.99	32.0	3	0	267.0	795	4,3,3	0,21.0,119.0	0.33,0.82,0.82	tensor([267.0356,   3.7447])	0.0	2.5
4.08	219.66	0.97	62.0	3	0	237.0	671	3,4,3	0,11.0,99.0	0.3,0.82,0.82	tensor([219.6633,   4.0783])	0.01	2.5
4.98	202.62	0.98	28.0	4	0	271.0	671	4,2,3,3	0,21.0,21.0,102.0	0.33,0.82,0.82,0.82	tensor([202.6190,   4.9822])	0.01	2.5
2.5	465.16	0.99	32.0	3	0	267.0	1186	4,3,4	0,21.0,119.0	0.33,0.82,0.82	tensor([465.1598,   2.5044])	0.01	2.5
4.98	59.99	0.94	32.0	3	0	267.0	386	4,3,2	0,21.0,119.0	0.33,0.82,0.82	tensor([59.9877,  4.9849])	0.0	2.5
2.5	107.33	0.86	151.0	2	0	148.0	360	4,4	0,21.0	0.33,0.82	tensor([107.3316,   2.4997])	0.0	2.5
4.98	111.04	0.91	93.0	2	1	206.0	425	4,1,4,3	0,21.0,6.0,51.0	0.33,0.82,0.83,0.82	tensor([111.0447,   4.9785])	0.01	2.5
3.74	192.67	0.95	93.0	2	1	206.0	587	4,1,4,4	0,21.0,6.0,51.0	0.33,0.82,0.83,0.82	tensor([192.6693,   3.7382])	0.01	2.5
7.48	53.95	0.88	64.0	3	3	235.0	342	2,3,1,4,1,2,3,1,4,3,4	0,3.0,14.0,5.0,18.0,6.0,6.0,11.0,4.0,11.0,29.0	0.19,0.79,0.82,0.82,0.82,0.82,0.82,0.82,0.83,0.82,0.82	tensor([53.9493,  7.4849])	0.02	2.5
6.88	87.11	0.89	101.0	4	0	198.0	370	2,3,3,3	0,3.0,14.0,53.0	0.19,0.79,0.82,0.82	tensor([87.1080,  6.8802])	0.01	2.5
5.32	50.03	0.88	61.0	3	0	238.0	337	3,4,2	0,11.0,99.0	0.3,0.82,0.82	tensor([50.0337,  5.3185])	0.01	2.5
3.74	90.74	0.86	129.0	3	0	170.0	349	4,2,4	0,21.0,21.0	0.33,0.82,0.82	tensor([90.7390,  3.7409])	0.01	2.5
4.74	226.82	0.96	83.0	4	0	216.0	664	1,4,4,4	0,2.0,12.0,74.0	0.19,0.83,0.82,0.82	tensor([226.8176,   4.7360])	0.01	2.5
4.08	219.66	0.97	61.0	3	0	238.0	672	3,4,3	0,11.0,99.0	0.3,0.82,0.82	tensor([219.6633,   4.0783])	0.01	2.5
2.84	381.98	0.98	61.0	3	0	238.0	993	3,4,4	0,11.0,99.0	0.3,0.82,0.82	tensor([381.9819,   2.8380])	0.01	2.5
8.74	24.8	0.89	27.0	2	5	272.0	321	3,1,1,1,3,1,2,2,3,3,4,2,3,1,4,3	0,11.0,5.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,8.0,20.0,20.0,33.0,8.0,20.0	0.3,0.82,0.80,0.79,0.79,0.80,0.83,0.83,0.83,0.82,0.81,0.82,0.82,0.82,0.82,0.82	tensor([24.8047,  8.7354])	0.02	2.5
4.98	59.99	0.95	31.0	3	0	268.0	387	4,3,2	0,21.0,119.0	0.33,0.82,0.82	tensor([59.9877,  4.9849])	0.0	2.5
6.87	87.63	0.89	99.0	5	0	200.0	373	2,3,2,3,4	0,3.0,14.0,14.0,41.0	0.19,0.79,0.82,0.82,0.82	tensor([87.6276,  6.8681])	0.01	2.5
3.74	267.04	0.99	31.0	3	0	268.0	796	4,3,3	0,21.0,119.0	0.33,0.82,0.82	tensor([267.0356,   3.7447])	0.0	2.5
4.98	59.99	0.95	31.0	3	0	268.0	387	4,3,2	0,21.0,119.0	0.33,0.82,0.82	tensor([59.9877,  4.9849])	0.0	2.5
2.84	381.98	0.98	61.0	3	0	238.0	993	3,4,4	0,11.0,99.0	0.3,0.82,0.82	tensor([381.9819,   2.8380])	0.01	2.5
2.84	381.98	0.98	61.0	3	0	238.0	993	3,4,4	0,11.0,99.0	0.3,0.82,0.82	tensor([381.9819,   2.8380])	0.01	2.5
8.68	6.96	0.9	7.0	2	2	292.0	306	4,3,1,1,2,4	0,21.0,119.0,14.0,5.0,5.0	0.33,0.82,0.82,0.82,0.83,0.83	tensor([6.9569, 8.6790])	0.01	2.5
8.44	55.53	0.97	18.0	5	0	281.0	391	1,3,4,3,2	0,2.0,7.0,34.0,110.0	0.19,0.83,0.82,0.82,0.82	tensor([55.5294,  8.4437])	0.01	2.5
2.5	107.33	0.87	150.0	2	0	149.0	361	4,4	0,21.0	0.33,0.82	tensor([107.3316,   2.4997])	0.0	2.5
